Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,Facility Type
ELEC,Scott Evans Nissan,725 Bankhead Hwy,,Carrollton,GA,30117,770-832-8222,E,Private,,,,1,0,33.587958,-85.053239,07/03/2022,46648,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,E,Public - Call ahead,Dealership business hours,,,1,1,32.539843,-84.965676,13/07/2020,46649,2021-03-11 23:22:17 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,E,Private,,,,1,0,32.539843,-84.965676,13/07/2020,46650,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,E,Public - Call ahead,Dealership business hours; contact 770-922-7600 for more information,,,1,0,33.66597615,-84.03435213,09/06/2020,46651,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,E,Private,,,,1,0,33.66597615,-84.03435213,09/06/2020,46652,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Butler Nissan,4500 Riverside Dr,,Macon,GA,31206,478-781-8440,E,Public - Call ahead,Dealership business hours,,,1,0,32.915302,-83.70634,09/06/2020,46658,2021-03-11 23:22:17 UTC,01/05/2012,J1772,CAR_DEALER
ELEC,Butler Nissan,4500 Riverside Dr,,Macon,GA,31206,478-781-8440,E,Private,,,,1,0,32.915302,-83.70634,09/06/2020,46659,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,478-452-5535,E,Public - Call ahead,Dealership business hours,,,1,1,33.106139,-83.257757,07/03/2022,46662,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,478-452-5535,E,Private,,,,1,0,33.106139,-83.257757,07/03/2022,46663,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,One Atlantic Center,1201 W Peachtree St,Stations are located on the W Peachtree Rd side of the parking deck near the exit on level B2,Atlanta,GA,30309,,E,Private,Tenant and guest use only,,,19,0,33.787208,-84.387453,04/08/2021,46991,2023-01-05 02:01:24 UTC,15/05/2012,J1772,PARKING_GARAGE
ELEC,Friendship Nissan,156 Oak St Extension,,Forest City,NC,28043,888-667-0284,E,Public - Call ahead,Dealership business hours,,,1,0,35.334675,-81.892822,09/06/2020,46996,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Friendship Nissan,156 Oak St Extension,,Forest City,NC,28043,888-667-0284,E,Private,,,,1,0,35.334675,-81.892822,09/06/2020,46997,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Gastonia Nissan,2755 E Franklin Blvd,,Gastonia,NC,28054,704-867-0000,E,Public - Call ahead,Dealership business hours,,,1,2,35.261109,-81.139708,07/03/2022,46998,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Gastonia Nissan,2755 E Franklin Blvd,,Gastonia,NC,28054,704-867-0000,E,Private,,,,1,0,35.261109,-81.139708,07/03/2022,46999,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Deacon Jones Nissan,1220 W Grantham St,,Goldsboro,NC,27530,919-734-2411,E,Public - Call ahead,Dealership business hours,,,2,0,35.400146,-78.014743,09/06/2020,47000,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Crown Nissan,3900 W Wendover Ave,,Greensboro,NC,27407,,E,Public - Call ahead,Dealership business hours; contact 336-292-9191 for more information,,,1,1,36.060613,-79.876505,07/03/2022,47003,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Crown Nissan,3900 W Wendover Ave,,Greensboro,NC,27407,,E,Private,,,,1,0,36.060613,-79.876505,07/03/2022,47004,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Greenville Nissan,991 Greenville Blvd SW,,Greenville,NC,27834,252-756-1738,E,Public - Call ahead,Dealership business hours,,,1,1,35.571982,-77.408327,09/06/2020,47005,2021-03-11 23:22:17 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Greenville Nissan,991 Greenville Blvd SW,,Greenville,NC,27834,252-756-1738,E,Private,,,,1,0,35.571982,-77.408327,09/06/2020,47006,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,City of Hendersonville - Dogwood Parking Lot,411 N Church St,N Church & 4th Ave W.,Hendersonville,NC,28792,828-697-3000,E,Public,24 hours daily; pay lot,,,2,0,35.316931,-82.461565,13/12/2022,47007,2022-12-13 14:36:26 UTC,01/12/2011,J1772,PAY_LOT
ELEC,Hunter Nissan,1340 Spartanburg Hwy,,Hendersonville,NC,28792,828-697-2222,E,Public - Call ahead,Dealership business hours,,,1,0,35.301937,-82.440374,09/06/2020,47008,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Hunter Nissan,1340 Spartanburg Hwy,,Hendersonville,NC,28792,828-697-2222,E,Private,,,,1,0,35.301937,-82.440374,09/06/2020,47009,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Modern Nissan - Hickory,840 US Highway 70 SE,,Hickory,NC,28602,828-324-5040,E,Public - Call ahead,Dealership business hours,,,2,1,35.710136,-81.321182,07/03/2022,47010,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Modern Nissan - Hickory,840 US Highway 70 SE,,Hickory,NC,28602,828-324-5040,E,Private,,,,1,0,35.710136,-81.321182,07/03/2022,47011,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Vann Yorks High Point Nissan,1810 S Main St,,High Point,NC,27260,336-884-4122,E,Private,,,,1,0,35.937981,-79.996012,09/06/2020,47012,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Don Williamson Nissan,310 Western Blvd,,Jacksonville,NC,28546,910-353-7700,E,Public - Call ahead,Dealership business hours,,,1,0,34.761337,-77.381386,09/06/2020,47013,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Don Williamson Nissan,310 Western Blvd,,Jacksonville,NC,28546,910-353-7700,E,Private,,,,1,0,34.761337,-77.381386,09/06/2020,47014,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Montreat College,310 Appalachian Way,Located in L Nelson Bell Library & Belk Student Center parking lot. Lookout Road & Appalachian Way,Montreat,NC,28757,828-669-8012,E,Public,24 hours daily,,,1,0,35.64569,-82.296916,13/12/2022,47017,2022-12-13 14:36:26 UTC,06/07/2017,J1772,COLLEGE_CAMPUS
ELEC,Eastern Carolina Nissan,3315 Highway 70 E,,New Bern,NC,28560,252-636-1000,E,Public - Call ahead,Dealership business hours,,,1,0,35.048239,-77.014397,09/06/2020,47018,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Eastern Carolina Nissan,3315 Highway 70 E,,New Bern,NC,28560,252-636-1000,E,Private,,,,1,0,35.048239,-77.014397,09/06/2020,47019,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Reidsville Nissan,1123 Freeway Dr,,Reidsville,NC,27320,336-342-5741,E,Public - Call ahead,Dealership business hours,,,1,0,36.323241,-79.686657,09/06/2020,47024,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Reidsville Nissan,1123 Freeway Dr,,Reidsville,NC,27320,336-342-5741,E,Private,,,,1,0,36.323241,-79.686657,09/06/2020,47025,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Nissan of Roanoke Rapids,407 Premier Blvd,,Roanoke Rapids,NC,27870,252-537-1041,E,Public - Call ahead,Dealership business hours,,,1,0,36.42331,-77.635287,09/06/2020,47026,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Griffin Nissan,1780 E Broad Ave,,Rockingham,NC,28379,910-997-5516,E,Public - Call ahead,Dealership business hours,,,1,0,34.918104,-79.744733,09/06/2020,47028,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Simmons Nissan,1994 Rockford St,,Mt. Airy,NC,27030,336-786-8371,E,Public - Call ahead,Dealership business hours,,,1,0,36.480616,-80.616003,09/06/2020,47029,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Simmons Nissan,1994 Rockford St,,Mt. Airy,NC,27030,336-786-8371,E,Private,,,,1,0,36.480616,-80.616003,09/06/2020,47030,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Griffin Nissan,1780 E Broad Ave,,Rockingham,NC,28379,910-997-5516,E,Private,,,,1,0,34.918104,-79.744733,09/06/2020,47031,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Ben Mynatt Nissan,629 Jake Alexander Blvd S,,Salisbury,NC,28147,704-633-7270,E,Public - Call ahead,Dealership business hours,,,1,1,35.644549,-80.488272,07/03/2022,47032,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Ben Mynatt Nissan,629 Jake Alexander Blvd S,,Salisbury,NC,28147,704-633-7270,E,Private,,,,1,0,35.644549,-80.488272,07/03/2022,47033,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Classic Nissan - Sanford,3305 NC Highway 87 S,,Sanford,NC,27332,919-775-2351,E,Public - Call ahead,Dealership business hours,,,1,1,35.44411,-79.1282,07/03/2022,47034,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Classic Nissan - Sanford,3305 NC Highway 87 S,,Sanford,NC,27332,919-775-2351,E,Private,,,,1,0,35.44411,-79.1282,07/03/2022,47035,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Pinehurst Nissan,10910 S US Highway 15-501,,Southern Pines,NC,28387,910-684-1010,E,Public - Call ahead,Dealership business hours,,,1,0,35.161067,-79.421191,09/06/2020,47036,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Pinehurst Nissan,10910 S US Highway 15-501,,Southern Pines,NC,28387,910-684-1010,E,Private,,,,1,0,35.161067,-79.421191,09/06/2020,47037,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Classic Nissan - Statesville,1244 E Garner Bagnal Blvd,,Statesville,NC,28677,704-872-8500,E,Public - Call ahead,Dealership business hours,,,1,0,35.770417,-80.858363,09/06/2020,47038,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Crossroads Nissan - Wake Forest,11120 Capital Blvd,,Wake Forest,NC,27587,919-435-5700,E,Public - Call ahead,Dealership business hours,,,1,1,35.948971,-78.539171,07/03/2022,47040,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Crossroads Nissan - Wake Forest,11120 Capital Blvd,,Wake Forest,NC,27587,919-435-5700,E,Private,,,,1,0,35.948971,-78.539171,07/03/2022,47041,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Wilkes Nissan,1933 US Highway 421B,,Wilkesboro,NC,28697,336-838-3167,E,Public - Call ahead,Dealership business hours,,,1,0,36.149969,-81.202184,09/06/2020,47042,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Wilkes Nissan,1933 US Highway 421B,,Wilkesboro,NC,28697,336-838-3167,E,Private,,,,1,0,36.149969,-81.202184,09/06/2020,47043,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Capital Nissan - Wilmington,5501 Market St,,Wilmington,NC,28405,877-606-5859,E,Public - Call ahead,Dealership business hours,,,1,0,34.24769,-77.865815,09/06/2020,47044,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Capital Nissan - Wilmington,5501 Market St,,Wilmington,NC,28405,877-606-5859,E,Private,,,,1,0,34.24769,-77.865815,09/06/2020,47045,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Lee Nissan,4170 Raleigh Rd Pkwy,,Wilson,NC,27896,252-237-4400,E,Public - Call ahead,Dealership business hours,,,1,2,35.756003,-77.9753,07/03/2022,47046,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Lee Nissan,4170 Raleigh Rd Pkwy,,Wilson,NC,27896,252-237-4400,E,Private,,,,1,0,35.756003,-77.9753,07/03/2022,47047,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Modern Nissan,5795 University Pkwy,,Winston-Salem,NC,27105,336-767-8260,E,Public - Call ahead,Dealership business hours,,,1,1,36.179741,-80.275364,07/03/2022,47048,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Modern Nissan,5795 University Pkwy,,Winston-Salem,NC,27105,336-767-8260,E,Private,,,,1,0,36.179741,-80.275364,07/03/2022,47049,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,East Charlotte Nissan,6901 E Independence Blvd,,Charlotte,NC,28227,704-535-4012,E,Public - Call ahead,Dealership business hours,,,1,0,35.167774,-80.742259,09/06/2020,47117,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,East Charlotte Nissan,6901 E Independence Blvd,,Charlotte,NC,28227,704-535-4012,E,Private,,,,1,0,35.167774,-80.742259,09/06/2020,47118,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Scott Clark Nissan,9215 S Blvd,,Charlotte,NC,28273,704-552-9191,E,Public - Call ahead,Dealership business hours,,,1,0,35.111292,-80.881867,09/06/2020,47119,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Scott Clark Nissan,9215 S Blvd,,Charlotte,NC,28273,704-552-9191,E,Private,,,,1,0,35.111292,-80.881867,09/06/2020,47120,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Haywood Community College,185 Freedlander Dr,1500 Building. Jones Cove Rd and Hospital Rd (near Hwy 74 and I-40 Junction),Clyde,NC,28721,828-627-2821,E,Public,Campus operating hours,,,1,0,35.525966,-82.927696,04/11/2021,47121,2022-02-10 19:42:29 UTC,03/01/2012,J1772,COLLEGE_CAMPUS
ELEC,Modern Nissan - Concord,967 Concord Pkwy S,,Concord,NC,28027,704-788-2110,E,Private,,,,1,0,35.392063,-80.622777,07/03/2022,47122,2022-03-07 19:49:53 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Modern Nissan - Lake Norman,18615 Statesville Rd,,Cornelius,NC,28031,704-237-5100,E,Public - Call ahead,Dealership business hours,,,1,1,35.467117,-80.872205,07/03/2022,47123,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772,CAR_DEALER
ELEC,Modern Nissan - Lake Norman,18615 Statesville Rd,,Cornelius,NC,28031,704-237-5100,E,Private,,,,1,0,35.467117,-80.872205,07/03/2022,47124,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Durham County - Justice Center Parking Deck,510 S Dillard St,,Durham,NC,27701,919-560-7999,E,Public,24 hours daily,,,4,0,35.99289,-78.9014,10/01/2022,47126,2022-02-10 19:42:29 UTC,01/03/2012,J1772,MUNI_GOV
ELEC,Nissan of Elizabeth City,1712 N Rd St,,Elizabeth City,NC,27909,252-338-5161,E,Public - Call ahead,Dealership business hours,,,1,0,36.339936,-76.244936,09/06/2020,47130,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Nissan of Elizabeth City,1712 N Rd St,,Elizabeth City,NC,27909,252-338-5161,E,Private,,,,1,0,36.339936,-76.244936,09/06/2020,47131,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Fred Anderson Nissan,4559 Raeford Rd,,Fayetteville,NC,28304,910-758-2338,E,Private,,,,1,0,35.042419,-78.956747,09/06/2020,47132,2021-03-11 23:22:17 UTC,01/02/2012,J1772,CAR_DEALER
ELEC,Asheboro Nissan,1635 E Dixie Dr,,Asheboro,NC,27203,,E,Public - Call ahead,Dealership business hours; contact 336-625-2500 for more information,,,2,0,35.70458,-79.781748,09/06/2020,47184,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Asheboro Nissan,1635 E Dixie Dr,,Asheboro,NC,27203,,E,Private,,,,1,0,35.70458,-79.781748,09/06/2020,47185,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Anderson Nissan,629 Brevard Rd,,Asheville,NC,28806,828-252-0000,E,Public - Call ahead,Dealership business hours,,,1,0,35.547866,-82.599474,09/06/2020,47186,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Anderson Nissan,629 Brevard Rd,,Asheville,NC,28806,828-252-0000,E,Private,,,,1,0,35.547866,-82.599474,09/06/2020,47187,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Black Mountain Public Safety Building,102 Montreat Rd,Midland Ave and West Street,Black Mountain,NC,28711,828-419-9350,E,Public,24 hours daily,,,1,0,35.619218,-82.320192,13/12/2022,47189,2022-12-13 14:36:26 UTC,15/12/2011,J1772,MUNI_GOV
ELEC,AutoStar Nissan - Boone,135 Innovation Dr,,Boone,NC,28607,828-264-7726,E,Public - Call ahead,Dealership business hours,,,1,0,36.222859,-81.63402,05/08/2020,47190,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,AutoStar Nissan - Boone,135 Innovation Dr,,Boone,NC,28607,828-264-7726,E,Private,,,,1,0,36.222859,-81.63402,05/08/2020,47191,2021-03-11 23:22:17 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,Leith Nissan,2100 Auto Park Blvd,,Cary,NC,27511,919-589-0029,E,Public - Call ahead,Dealership business hours,,,1,1,35.7390019,-78.8138134,07/03/2022,47192,2022-03-07 19:49:53 UTC,31/01/2012,CHADEMO J1772 J1772COMBO,CAR_DEALER
ELEC,Leith Nissan,2100 Auto Park Blvd,,Cary,NC,27511,919-589-0029,E,Private,,,,1,0,35.7390019,-78.8138134,07/03/2022,47193,2022-03-07 19:49:53 UTC,31/01/2012,J1772,CAR_DEALER
ELEC,1180 Peachtree Building,1180 Peachtree St NE,NW corner of Peachtree and 14th St. 14th floor of Peachtree building parking garage,Atlanta,GA,30309,,E,Private,Tenant and guest use only; pay lot,,,4,0,33.787,-84.383549,10/08/2022,47246,2022-08-10 13:32:10 UTC,06/06/2012,J1772,PAY_GARAGE
ELEC,Orange County - Robert and Pearl Seymour Center,2551 Homestead Rd,,Chapel Hill,NC,27516,919-245-2625,E,Public,24 hours daily,,,2,0,35.950629,-79.063354,04/11/2021,47332,2022-02-10 19:42:29 UTC,25/05/2012,J1772,MUNI_GOV
ELEC,Orange County - Skills Development Center,503 W Franklin St,,Chapel Hill,NC,27516,919-245-2625,E,Public,24 hours daily,,,4,0,35.909907,-79.06344,10/01/2022,47333,2022-02-10 19:42:29 UTC,25/05/2012,J1772,MUNI_GOV
ELEC,Orange County - Durham Technical Community College Park & Ride Lot,525 College Park Dr,,Hillsborough,NC,27278,919-245-2625,E,Public,24 hours daily,,,6,0,36.04236,-79.09323,14/06/2022,47334,2022-06-15 20:47:14 UTC,25/05/2012,J1772,PARKING_LOT
ELEC,Orange County - West Campus Office Building,131 W Margaret Ln,"In parking deck, one floor up from ground level",Hillsborough,NC,27278,919-245-2625,E,Public,24 hours daily,,,6,0,36.073889,-79.100586,12/07/2022,47335,2022-07-12 20:31:42 UTC,01/01/2015,J1772,MUNI_GOV
ELEC,Umstead Hotel and Spa,100 Woodland Pond Dr,N Harrison Ave and SAS Campus Drive,Cary,NC,27513,919-447-4000,E,Public,24 hours daily; for guest use only,,,1,0,35.82973,-78.7646,09/12/2021,47718,2022-04-28 20:01:31 UTC,01/02/2012,J1772,HOTEL
ELEC,Mayfair Town Center,900 Town Center Dr,Parking lot behind Pottery Barn,Wilmington,NC,28405,910-256-5131,T,TEMPORARILY UNAVAILABLE (Public),Shopping center hours,,,2,0,34.242673,-77.83313,10/01/2022,47720,2022-02-10 19:42:29 UTC,12/04/2012,J1772,SHOPPING_CENTER
ELEC,Twin City Nissan,3247 Airport Hwy,,Alcoa,TN,37701,865-970-4132,E,Private,,,,1,0,35.830725,-83.974822,05/08/2020,47807,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Wolfchase Nissan,2956 N Germantown Rd,,Bartlett,TN,38133,901-255-3800,E,Private,,,,1,0,35.205818,-89.791337,07/03/2022,47808,2022-03-07 19:49:53 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Dutch Miller Nissan,235 Century Blvd,,Bristol,TN,37620,423-989-6700,E,Private,,,,1,0,36.54282,-82.2354,06/04/2022,47810,2022-04-06 14:08:04 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Mountain View Nissan,2100 S Market St,,Chattanooga,TN,37408,423-756-1500,E,Private,,,,1,0,35.030251,-85.308376,09/06/2020,47813,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Harold Mathews Nissan,185 Highway 76,,Clarksville,TN,37043,931-552-7555,E,Private,,,,1,0,36.513006,-87.268667,10/02/2022,47814,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Cookeville Nissan,501 Neal St,,Cookeville,TN,38501,931-528-7715,E,Private,,,,1,0,36.137109,-85.496453,09/06/2020,47816,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Victory Nissan West,2219 Highway 46 S,,Dickson,TN,37055,615-446-7070,E,Private,,,,1,0,36.023934,-87.340223,09/06/2020,47817,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Nissan of Cool Springs,212 Comtide Ct,,Franklin,TN,37067,615-790-2500,E,Private,,,,1,0,35.957857,-86.80853,10/02/2022,47819,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Newton Nissan of Gallatin,1461 Nashville Pike,,Gallatin,TN,37066,615-451-6827,E,Private,,,,1,0,36.361376,-86.494932,10/02/2022,47823,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Carlock Nissan - Jackson,495 Vann Dr,,Jackson,TN,38305,,E,Private,,,,1,0,35.668125,-88.84297,07/03/2022,47824,2022-03-07 19:49:53 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Tri-Cities Nissan,3602 Bristol Hwy,,Johnson City,TN,37601,423-282-4731,E,Private,,,,1,0,36.374198,-82.372119,09/06/2020,47826,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Wallace Nissan Oldsmobile,2733 E Stone Dr,,Kingsport,TN,37660,423-288-5500,E,Private,,,,1,0,36.551978,-82.487762,05/08/2020,47827,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Ted Russell Nissan,8565 Kingston Pike,,Knoxville,TN,37919,865-693-2856,E,Private,,,,1,0,35.920587,-84.067881,09/06/2020,47829,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Rusty Wallace Nissan,4515 Clinton Hwy,,Knoxville,TN,37912,865-687-6111,E,Private,,,,1,0,35.999617,-83.969451,09/06/2020,47830,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Nissan of Rivergate,1550 Gallatin Pike N,,Madison,TN,37115,615-865-7220,E,Private,,,,1,0,36.29062,-86.7051,10/02/2022,47831,2022-02-10 19:42:29 UTC,01/05/2019,J1772,CAR_DEALER
ELEC,Roberts Nissan,2747 Hillsboro Hwy,,Manchester,TN,37355,931-728-2212,E,Private,,,,1,0,35.454702,-86.041805,09/06/2020,47832,2021-03-11 23:22:17 UTC,01/05/2019,J1772,CAR_DEALER
ELEC,AutoNation Nissan - Memphis,4140 Hacks Cross Rd,,Memphis,TN,38125,901-759-6100,E,Private,,,,1,0,35.0353,-89.795859,09/06/2020,47837,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Jim Keras Nissan,2080 Covington Pike,,Memphis,TN,38128,901-373-2800,E,Private,,,,1,0,35.181031,-89.895533,07/03/2022,47838,2022-03-07 19:49:53 UTC,01/05/2019,J1772,CAR_DEALER
ELEC,East Tennessee Nissan,5496 W Andrew Johnson Hwy,,Morristown,TN,37814,423-587-2506,E,Private,,,,1,0,36.18226,-83.382387,09/06/2020,47839,2021-03-11 23:22:17 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Nissan of Murfreesboro,814 Memorial Blvd,,Murfreesboro,TN,37129,615-893-0252,E,Private,,,,1,0,35.854156,-86.394979,10/02/2022,47841,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Action Nissan,307 Thompson Ln,,Nashville,TN,37211,615-834-8244,E,Private,,,,1,0,36.110606,-86.743585,10/02/2022,47842,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
ELEC,Downtown Nashville Nissan,25 Vantage Way,,Nashville,TN,37228,615-248-5100,E,Private,,,,1,0,36.191053,-86.793132,10/02/2022,47843,2022-02-10 19:42:29 UTC,15/03/2011,J1772,CAR_DEALER
